Language,User_id,User_login
Jupyter Notebook,5939368,jerryajay
Jupyter Notebook,14846501,solaris33
Jupyter Notebook,5152516,muxuezi
Jupyter Notebook,1330677,VikramTiwari
Jupyter Notebook,7088330,arthurtalkgoal
Jupyter Notebook,2590349,bquast
Jupyter Notebook,33324272,BhavtoshRath
Jupyter Notebook,1033193,ckirksey3
Jupyter Notebook,14236753,crowchirp
Jupyter Notebook,329500,dakerfp
Jupyter Notebook,10100550,DVigneault
Jupyter Notebook,4805134,ddurham2
Jupyter Notebook,36392151,drheart
Jupyter Notebook,2124904,FedericoPonzi
Jupyter Notebook,5729065,JasonVann
Jupyter Notebook,14886380,Kulbear
Jupyter Notebook,1729581,jilljenn
Jupyter Notebook,535128,joefreeman
Jupyter Notebook,5733,jfsantos
Jupyter Notebook,20820227,kokimame
Jupyter Notebook,26386181,KrisRoofe
Jupyter Notebook,20065303,Luanrly
Jupyter Notebook,1397546,mhue
Jupyter Notebook,4006642,maxthyen
Jupyter Notebook,15780903,Moulick
Jupyter Notebook,8767964,Nickil21
Jupyter Notebook,4884073,orcaman
C++,15467072,swift-ci
C++,989428,DougGregor
C++,15152540,lattner
C++,1120569,gribozavr
C++,147281,jckarter
C++,66486,slavapestov
C++,499423,gottesmm
C++,15097531,jrose-apple
C++,7826565,practicalswift
C++,44065,dabrahams
C++,793869,rjmccall
C++,162784,rudkx
C++,15268288,aschwaighofer
C++,15270291,eeckstein
C++,15327066,swiftix
C++,2191945,nkcsgexi
C++,2251653,adrian-prantl
C++,8635342,nadavrot
C++,64011,moiseev
C++,46970,akyrtzi
C++,693829,bitjammer
C++,3412956,benlangmuir
C++,2165663,atrick
C++,3087023,tkremenek
C++,1071982,davezarzycki
C++,14864764,trentxintong
C++,142081,rintaro
C++,63311,compnerd
C++,235334,milseman
C++,21240,xedin
Python,10395528,xxnet
Python,13328328,yeahwu
Python,1769875,yfdyh000
Python,9296576,Cat7373
Python,8470820,SeaHOH
Python,6830787,simonasd
Python,3082401,cc941201
Python,8478234,Emphasia
Python,12052610,wooowooo
Python,15167081,mikedchavez1010
Python,13990565,aOJzQT
Python,12442896,xyuanmu
Python,36025202,xx-Chen
Python,9264222,vSolo
Python,3709715,cclauss
Python,31188782,onplus
Python,23182033,dong-jy
Python,17879520,Dr-Incognito
Python,5843694,Kisesy
Python,4210529,Suwmlee
Python,6326116,linhua55
Python,7846153,Leobouloc
Python,6016980,zlsun
Python,3203220,blindlf
Python,32808859,XndroidDev
Python,3961388,think2011
Python,15956627,Rongronggg9
Python,12526599,rowanpang
Python,5823632,qqzwc
Python,5125392,debugzxcv
PHP,30712714,keithkfng
PHP,13715380,Jelly9912
TypeScript,900690,bpasero
TypeScript,22350,joaomoreno
TypeScript,1794099,jrieken
TypeScript,5047891,alexandrudima
TypeScript,1926584,isidorn
TypeScript,2193314,Tyriar
TypeScript,6461412,aeschli
TypeScript,10746682,sandy081
TypeScript,12821956,mjbvz
TypeScript,323878,roblourens
TypeScript,1931590,dbaeumer
TypeScript,1898161,weinand
TypeScript,16890566,ramya-rao-a
TypeScript,9205389,chrmarti
TypeScript,876920,rebornix
TypeScript,2239563,michelkaporin
TypeScript,465069,dstorey
TypeScript,4674940,kieferrm
TypeScript,4033249,octref
TypeScript,172399,egamma
TypeScript,13241824,Lixire
TypeScript,3672607,RMacfarlane
TypeScript,11839736,bgashler1
TypeScript,19785531,danyeh
TypeScript,1487073,chrisdias
TypeScript,25272315,cleidigh
TypeScript,15158320,tsalinger
TypeScript,2146228,SofianHn
TypeScript,9638156,usernamehw
TypeScript,5427083,Krzysztof-Cieslak
JavaScript,905434,ruanyf
JavaScript,969983,adius
JavaScript,11020536,suvjunmd
JavaScript,11810625,elisekain
JavaScript,5254808,lmacsen
JavaScript,495892,mortonfox
JavaScript,22371089,ReedSun
JavaScript,1849998,codeKonami
JavaScript,11663510,totorofn
JavaScript,12550607,oldnewthing
JavaScript,2507280,ChrisGuzak
JavaScript,11228084,turolla
JavaScript,20525000,supratiksen
JavaScript,253398,NARKOZ
JavaScript,88004,robaganrab
JavaScript,934169,kashyapakshay
JavaScript,1119267,alexesprit
JavaScript,2813838,amirkarimi
JavaScript,8954574,xer0k00l
JavaScript,198739,carlosdp
JavaScript,6765108,goldenson
JavaScript,7588667,ausshadu
JavaScript,5674973,zhiephie
JavaScript,12937522,syedautherabbas
JavaScript,1504626,benjojo
JavaScript,2557768,CNA-Bld
JavaScript,13528118,chenghuang-mdsol
JavaScript,230805,topless
JavaScript,615684,h3xx
JavaScript,4529018,eljhkrr
JavaScript,5651165,DonkeyCore
JavaScript,451164,JrSchild
JavaScript,11758828,JulioOrdonezV
JavaScript,5281091,dialtoneuk
JavaScript,125676,lipis
JavaScript,3893078,lgmoneda
JavaScript,14061827,sugar
JavaScript,8123364,farnasirim
JavaScript,13225611,penguwin
JavaScript,2379422,YellowApple
JavaScript,1539703,samzer
JavaScript,602127,destromas1
JavaScript,6994607,Thuruv
JavaScript,1016365,gdi2290
JavaScript,570959,katallaxie
JavaScript,14790466,greenkeeperio-bot
JavaScript,6780471,mastertinner
JavaScript,13887564,almothafar
JavaScript,3735902,SekibOmazic
JavaScript,5377501,shlomiassaf
JavaScript,1229177,Spittal
JavaScript,457187,NathanWalker
JavaScript,3976183,dotcs
JavaScript,108938,jimthedev
JavaScript,4069585,meiblorn
JavaScript,846306,tsukhu
JavaScript,2943047,chriscurnow
JavaScript,231618,samvloeberghs
JavaScript,2840504,Hendrixer
JavaScript,5303269,colinskow
JavaScript,15379981,kamil-kielczewski
JavaScript,14833645,asgerjensen
JavaScript,8938562,DanielKucal
JavaScript,1446388,jhuntoo
JavaScript,8420490,d3viant0ne
JavaScript,696345,elhigu
JavaScript,7594920,jennyraj
JavaScript,1107171,valorkin
JavaScript,2532125,abdulhaq-e
JavaScript,5804569,0xcharly
JavaScript,1846056,cschroeter
JavaScript,13794293,NehrDani
JavaScript,901354,dherges
Java,3414789,ceruleanotter
Java,10608622,sdspikes
Java,551176,cdlei
Java,23560619,sarahudacity
Java,7738968,DAGalpin
HTML,110953,addyosmani
HTML,234957,surma
HTML,409615,sgomes
HTML,868301,Garbee
HTML,170270,sindresorhus
HTML,3766663,nicolasgarnier
HTML,139760,gauntface
HTML,658327,marcacohen
HTML,25405,x1ddos
HTML,4972997,jasonmayes
HTML,119184,samthor
HTML,9906,passy
HTML,14790466,greenkeeperio-bot
HTML,18444,brianhall
HTML,883126,samccone
HTML,45510,PaulKinlan
HTML,116654,MikeMitterer
HTML,210006,ianbarber
HTML,1223565,alrra
HTML,197231,SeanBannister
HTML,4607907,skarEE
HTML,3402,djalmaaraujo
HTML,8042691,AlexanderOtavka
HTML,720036,oddui
HTML,1921409,battaglr
HTML,9906612,gheoan
HTML,1225343,yuyokk
HTML,223414,joaostein
HTML,6748866,afonsopacifer
HTML,1914261,devnook
Python,2577440,tqchen
Python,568948,piiswrong
Python,421857,mli
Python,1258974,antinucleon
Python,3542,pluskid
Python,631860,yzhliu
Python,2626883,szha
Python,1547093,thirdwing
Python,5178350,sxjscience
Python,771744,yajiedesign
Python,4269898,terrytangyuan
Python,6443492,sneakerkg
Python,15520525,kevinthesun
Python,5545640,eric-haibin-lin
Python,4225664,winstywang
Python,2174815,hotpxl
Python,1132769,hjk41
Python,11234557,cjolivier01
Python,5860892,tornadomeet
Python,3403674,sandeep-krishnamurthy
Python,2424744,Ldpe2G
Python,1367713,mavenlin
Python,4057701,jermainewang
Python,1289856,hetong007
Python,3938761,yanqingmen
Python,928489,larroy
Python,30911248,mbaijal
Python,1198833,qiaohaijun
Python,1522319,anirudh2290
Python,1208642,nswamy
PowerShell,10090014,bmoore-msft
PowerShell,6164178,singhkays
PowerShell,12481340,marcvaneijk
PowerShell,1448593,gatneil
PowerShell,1184120,liupeirong
PowerShell,926390,rarsan
PowerShell,5032476,MSSedusch
PowerShell,4258913,gbowerman
PowerShell,6486449,SunBuild
PowerShell,250240,rgardler
PowerShell,1482985,kenazk
PowerShell,1594373,trentmswanson
PowerShell,7903608,PraveenAnil
PowerShell,4787647,bingosummer
PowerShell,20834637,SrikalaRekapalli
PowerShell,16231002,arroyc
PowerShell,12991708,krnese
PowerShell,697967,krkhan
PowerShell,106517,Nepomuceno
PowerShell,1397489,simongdavies
PowerShell,1678318,daltskin
PowerShell,11985571,mmarch
PowerShell,6865635,cihanb
PowerShell,15818309,amalik99
PowerShell,16725871,AlekseiPolkovnikov
PowerShell,12424403,sunbinzhu
PowerShell,5385261,Teodelas
PowerShell,21195014,akhil-thomas011
PowerShell,5139166,netwmr01
PowerShell,205676,sigwo
HTML,1621344,christianesperar
HTML,20791686,AndreiCN
HTML,3451398,puikinsh
HTML,4520629,krzysiekpiasecki
HTML,24443241,William-H-M
HTML,7841556,cristianraiber
HTML,12456568,amutisya
HTML,1548784,ernaniaz
HTML,23440,DanAtkinson
HTML,11887260,gauravmak
HTML,5380731,NicksonYap
HTML,3348980,chiu0602
HTML,8598071,selimgnaoui
HTML,3986176,thomaslwq
HTML,16152622,afourmy
HTML,539561,ezequias
HTML,6178383,GiriB
HTML,4004087,mortezakarimi
HTML,16508884,cquanu
HTML,1446685,TAiS46
HTML,5548048,weitjong
HTML,2523987,laggingreflex
HTML,13034482,AbdullahAlimam
HTML,2910651,ousamabenyounes
HTML,441774,brunowego
HTML,764851,cmbirk
HTML,20743967,derickfelix
HTML,901432,egulhan
HTML,5342151,brigadier
HTML,2548160,iogbole
C,4349050,igrr
C,974709,Links2004
C,12663778,me-no-dev
C,4800356,d-a-v
C,7972357,Makuna
C,1760209,ivankravets
C,9283623,pgollor
C,12953787,krzychb
C,16824838,devyte
C,9724344,martinayotte
C,11875,earlephilhower
C,2471931,hallard
C,16182145,alltheblinkythings
C,2480569,probonopd
C,16578692,narongrat
C,5162945,h4rm0n1c
C,7408539,lrmoreno007
C,98131,kzyapkov
C,10327656,wemos
C,80254,wyattearp
C,12587056,aalku
C,5367846,larsenglund
C,8822552,luc-github
C,5520573,WereCatf
C,3812892,majenkotech
C,266144,inazt
C,807787,tablatronix
C,6893841,Testato
C,10061736,sticilface
C,355585,gtalusan
HTML,40939,eglaysher
HTML,933273,markmentovai
HTML,1343864,tonyruscoe
HTML,12462303,tituswinters
HTML,1581151,stephanemoore
HTML,11281919,iam
HTML,1873994,alanyee
HTML,365204,andybons
HTML,4165408,geoffromer
HTML,68491,gpshead
HTML,4867631,piotr-semenov
HTML,143899,shicks
HTML,1636116,herrjemand
HTML,2164483,kwalrath
HTML,478458,cushon
HTML,6900878,LukeCz
HTML,643254,nodirt
HTML,3709715,cclauss
HTML,342377,danakj
HTML,20343323,a-googler
HTML,1403453,Dominator008
HTML,168028,lhchavez
HTML,2754821,erictleung
HTML,1388214,kevinlindkvist
HTML,11460,pwnall
HTML,52813,xyproto
HTML,638946,zettca
HTML,1280725,ctubbsii
HTML,468727,hammacher
HTML,251287,danbeam
,499550,yyx990803
,1444526,LinusBorg
,1490081,MetinSeylan
,72989,kazupon
,2413192,villeristi
,1363772,shershen08
,7221389,mazipan
,524617,David-Desmaisons
,27926,fundon
,1881921,paulpflug
,513275,miljan-aleksic
,15008907,packtpartner
,6111524,ankurk91
,5835766,hilongjw
,8084606,ktquez
,2798204,Akryum
,8638243,jofftiquez
,9426721,imcvampire
,5537701,petervmeijgaard
,8327811,SimulatedGREG
,5069587,lakb248
,4665641,rstoenescu
,1577802,euvl
,7272211,blake-newman
,5368448,anthonygore
,15955045,cristijora
,550229,simplesmiler
,12938935,FadyMak
,6647633,fritx
,24493279,aofdev
JavaScript,499550,yyx990803
JavaScript,2194624,ktsn
JavaScript,72989,kazupon
JavaScript,206848,Jinjiang
JavaScript,4497128,Alex-Sokolov
JavaScript,914329,djyde
JavaScript,3882169,Haeresis
JavaScript,7272211,blake-newman
JavaScript,1452165,gbezyuk
JavaScript,2399132,38elements
JavaScript,13829322,bichikim
JavaScript,10139076,dobbsryan
JavaScript,1444526,LinusBorg
JavaScript,10363393,hq5544
JavaScript,3956876,KingMario
JavaScript,550229,simplesmiler
JavaScript,1522494,jingsam
JavaScript,957321,zigomir
JavaScript,5557143,fnlctrl
JavaScript,6147968,hootlex
JavaScript,4280765,cedric25
JavaScript,8858472,lanzhiheng
JavaScript,31919422,gitlab-winnie
JavaScript,51180,CoolGoose
JavaScript,80173,skyronic
JavaScript,921500,ludo237
JavaScript,2098462,danieldiekmeier
JavaScript,736895,pearofducks
JavaScript,664177,posva
JavaScript,1289884,riophae
JavaScript,5003903,StephenGrider
JavaScript,1434231,megadix
JavaScript,551858,dkarter
JavaScript,1782169,tsurupin
JavaScript,3883359,hex13
,2867798,judasn
,1018916,caliven
,808989,vincent4j
,16471200,Robot-L
,1343140,binarywang
,1708461,Dectinc
,22808067,cIark
,36018696,clxering
,29727346,newcrane
,3292048,q505507538
,1193593,wzxjohn
,14957667,duanluan
,1698091,MinjieTao
,3353761,Panmax
,9161946,zhenhappy
,11530876,challengeof
,8486335,lrwGitHub
,6127969,shui
,8502753,two8g
,8841394,chenhui7373
PHP,95874,plaindocs
C++,16671126,frankseide
C++,17120871,wilrich-msft
C++,16528882,amitaga
C++,10650097,mahilleb-msft
C++,12430061,eldakms
C++,17045927,jeanfad
C++,19703521,zhouwangzw
C++,2283057,chivee
C++,2647519,wdarling
C++,70869,n17s
C++,12472179,dongyu888
C++,21152329,ebarsoumMS
C++,17836900,thilow
C++,1399852,kaisheng
C++,22330955,sayanpa
C++,18473833,cha-zhang
C++,2082726,raaaar
C++,19411240,ivrodr-msft
C++,22626095,KeDengMS
C++,16597514,vmazalov
C++,10654943,fmegen
C++,6743341,yqwangustc
C++,16227414,pkranen
C++,3054232,ottolu
C++,4911770,yzhang87
C++,16262519,chrisbasoglu
C++,15637572,alexeyo26
C++,16622562,bmitra-msft
C++,15247925,wolfma61
C++,16671599,JashaDroppo
JavaScript,234261,rodrigok
JavaScript,1000217,engelgabriel
JavaScript,8591547,sampaiodiego
JavaScript,1986378,marceloschmidt
JavaScript,20868078,MartinSchoeler
JavaScript,9200155,karlprieb
JavaScript,850391,graywolf336
JavaScript,5263975,ggazzo
JavaScript,51996,geekgonecrazy
JavaScript,122633,Sing-Li
JavaScript,190883,gmsecrieru
JavaScript,9736483,nishimaki10
JavaScript,6303966,gdelavald
JavaScript,5689874,alexbrazier
JavaScript,16938349,pkgodara
JavaScript,8358797,rcaferati
JavaScript,15324204,MarcosSpessatto
JavaScript,966137,luisfn
JavaScript,8620042,AlecTroemel
JavaScript,920422,Kiran-Rao
JavaScript,432460,fduraibi
JavaScript,1774379,timkinnane
JavaScript,17176678,mrsimpson
JavaScript,8167190,kamilkisiela
JavaScript,1785392,jgtoriginal
JavaScript,503951,HammyHavoc
JavaScript,8899152,kb0304
JavaScript,4357360,juanwolf
JavaScript,2692247,Hudell
JavaScript,5505749,rwakida
TypeScript,4172079,filipesilva
TypeScript,681969,hansl
TypeScript,19598772,clydin
TypeScript,1565117,Brocco
TypeScript,216296,IgorMinar
TypeScript,198247,sumitarora
TypeScript,1331190,rodyhaddad
TypeScript,1796022,jkuri
TypeScript,595925,delasteve
TypeScript,469908,cironunes
TypeScript,411874,cexbrayat
TypeScript,463703,jeffbcross
TypeScript,4175141,alxhub
TypeScript,150055,catull
TypeScript,36491,beeman
TypeScript,171637,Meligy
TypeScript,265378,ocombe
TypeScript,3408176,TheLarkInn
TypeScript,455023,mgechev
TypeScript,6951312,RicardoVaranda
TypeScript,1529180,lacolaco
TypeScript,1202528,johnpapa
TypeScript,15920476,rahulbhooteshwar
TypeScript,5166666,dzonatan
TypeScript,823594,devoto13
TypeScript,8104246,FrozenPandaz
TypeScript,6619371,dave11mj
TypeScript,1162531,intellix
TypeScript,3850197,sarunint
TypeScript,1430726,shairez
Java,2699634,oprisnik
Java,235695,massimocarli
Java,958570,tyronen
Java,3764367,kirwan
Java,908387,lambdapioneer
Java,412054,foghina
Java,780446,lukkm
Java,3705123,plamenko
Java,6855858,aagnes
Java,632455,michalgr
Java,3882853,IanChilds
Java,4519148,erikandre
Java,3513142,sblackshear
Java,5276711,zmroczek
Java,11083657,eldk
Java,2637890,franzks
Java,12734194,jeremydubreil
Java,346214,mkonicek
Java,432491,korDen
Java,3757713,JoelMarcey
Java,432352,pasqualeanatriello
Java,3580391,s1rius
Java,724254,amirlivneh
Java,1515300,PiotrWpl
Java,3759816,gengjiawen
Java,879166,balazsbalazs
Java,4992456,a-d-collins
Java,8604656,rvndbalaji
Java,331322,dcolascione
Java,4032667,NightlyNexus
JavaScript,3277200,sentsin
JavaScript,3872051,xuexb
JavaScript,2612973,weianguo
JavaScript,25915782,fonqing
JavaScript,331403,phy25
JavaScript,22611467,wanzhende
JavaScript,13116366,joviqiao
JavaScript,10737066,YiiGuxing
JavaScript,18189138,a-wing
JavaScript,13298918,bale836
JavaScript,17664219,luckxu
JavaScript,11382248,zjpzjp
JavaScript,512680,yoder
JavaScript,129061,wardbell
JavaScript,4172079,filipesilva
JavaScript,1087957,Foxandxss
JavaScript,4570265,davideast
JavaScript,104712,kahlil
JavaScript,490760,cgmartin
JavaScript,7987365,DeborahK
JavaScript,6743115,thompsonemerson
JavaScript,529415,asfernandes
JavaScript,7307645,thohoh
JavaScript,5114919,KordonDev
JavaScript,3285723,CrlsMrls
JavaScript,1559007,cnishina
JavaScript,5781483,warriorkitty
JavaScript,10474618,atiris
JavaScript,3245840,matsprea
JavaScript,352182,pixelchutes
JavaScript,2744403,naweskil
JavaScript,2334664,nielsheeren
JavaScript,95713,rkirov
JavaScript,400997,robinj
JavaScript,1595048,VDMT
JavaScript,9110562,surmacz
JavaScript,5688220,feelingsofwhite
,2058167,jlevy
,1614009,petk
,8098452,Psycho7
,2622152,ceoaliongroo
,1155336,stepan0904
,322135,ericguirbal
,6267340,olegberman
,2291529,niltonvasques
,8858865,anna-d
,1624537,Ungsik-Yun
,1212716,dspinellis
,7869129,lsrom
,4550353,xuchunyang
,905413,spmbt
,7030671,ThomasLee969
,323199,mihaimaruseac
,624948,Lakshmipathi
,81929,dmytro
,624975,ujuc
,73923,fernandoalmeida
,6214861,mudongliang
,8199717,mkwardakov
,1497059,gernd
,11816952,BishopWolf
,8827840,mark-i-m
,2332209,uggla
,10425834,aaossa
,2982328,tim-teufel
,16162622,0xCD
,3817180,Snowcat8436
,1163916,tangyouhua
,19553554,chenjiandongx
,8531908,huanglimin
,3370445,hanxiaomax
,2854276,ferstar
,6335378,jimmysoa
,11691213,strongit
,8074650,liguangsheng
,15367484,ReadmeCritic
,7247925,onlytailei
,8525143,yanqd0
,25294526,autopenguin
,9620723,cissoid
,22309511,filosfino
,31497747,AugustoYao
,25135489,kevinskywalker
,15695154,polyval
,2021774,lwzm
,4387302,visonforcoding
,7957394,zesov
Python,5458997,donnemartin
Python,5170389,besirkurtulmus
Python,3175743,AnishShah
Python,2399132,38elements
Python,1172631,AmaanC
Python,791968,poornas
Python,15367484,ReadmeCritic
Python,13918201,greninja
Python,6547031,tuanavu
Swift,366926,danielgindi
Swift,296718,petester42
Swift,4375169,liuxuan30
Swift,19879272,jjatie
Swift,6759734,PhilJay
Swift,12777516,abjurato
Swift,5277837,zntfdr
Swift,232337,aelam
Swift,6587734,AntiMoron
Swift,1630974,valeriyvan
Swift,3982355,wjacker
Swift,14872778,krbarnes
Swift,933201,mkubenka
Swift,181337,pixelspark
Swift,4441669,icecrystal23
Swift,16174865,AnatolyRosencrantz
Swift,2921976,AndreasIgelCC
Swift,2855862,olbartek
Swift,350423,einsteinx2
Swift,4364379,Ewg777
Swift,10637420,ospr
Swift,9119485,leoMehlig
Swift,4954588,mohpor
Swift,1718852,maciejtrybilo
Swift,587988,macteo
Swift,190727,ruurd
Swift,22991543,SumoSimo
Swift,4084679,VincentSit
Swift,11388117,mconintet
Swift,6251463,thierryH91200
JavaScript,2327556,chrisvfritz
JavaScript,22251956,sudo-suhas
JavaScript,925735,robwierzbowski
JavaScript,8141973,exarus
JavaScript,519733,myst729
JavaScript,9197791,afontcu
JavaScript,4422381,DanielPe05
JavaScript,1947344,limichange
JavaScript,9113554,pespantelis
JavaScript,174703,pksunkara
JavaScript,1171691,gucong3000
JavaScript,8121621,PanJiaChen
JavaScript,225407,anvaka
JavaScript,17518518,aspectis
JavaScript,182222,crswll
JavaScript,10521222,rascada
JavaScript,8784712,egoist
JavaScript,13196123,eddyerburgh
JavaScript,12745899,Ffloriel
JavaScript,147413,guidobouman
JavaScript,122028,ianwalter
JavaScript,69181,jbruni
JavaScript,3519464,markussorg
JavaScript,11565096,mgenware
JavaScript,13268747,SidKwok
TeX,7700651,floydzhang315
TeX,6102708,volvet
TeX,6568895,SeikaScarlet
TeX,12432782,Warln
TeX,1198833,qiaohaijun
TeX,3984083,PFZheng
TeX,15084574,TerenceCooper
TeX,11804788,wangaicc
TeX,3167320,lucky521
TeX,4719594,ericxk
TeX,11265808,wenquan0hf
TeX,5894707,linbojin
TeX,9015364,btpeter
TeX,3346236,chenweican
TeX,15102793,JinhaiZ
TeX,3425350,LichAmnesia
TeX,15904822,derekshang
TeX,6839013,thylaco1eo
TeX,14083704,bingjin
TeX,1295772,zhyhooo
TeX,12726988,ZHNathanielLee
TeX,7030676,lomyal
TeX,9623390,nb312
TeX,15842542,zhangkom
TeX,15998783,lonlonago
TeX,7279131,Jim-Zenn
TeX,771721,oskycar
TeX,9261088,sstruct
TeX,5647624,WangHong-yang
TeX,8528041,xyang40
C++,12735026,gennadiycivil
C++,8611652,BillyDonahue
C++,6506343,hethi
C++,6241635,coryan
C++,224272,KindDragon
C++,17735153,bryanzim
C++,9883156,gaspardpetit
C++,431432,Dani-Hub
C++,9447643,devjgm
C++,2413031,sejr
C++,1183043,DukeXar
C++,1211868,dnsunderland
C++,933273,markmentovai
C++,6968100,zulkarnine
C++,109690,davidben
C++,59123,ShadowIce
C++,11460,pwnall
C++,608338,duggelz
C++,19511589,zhangxy988
C++,4554154,mazong1123
C++,12303,sheepmaster
C++,18220477,alyssawilk
C++,3075069,marco-m
C++,3487,nico
C++,8067180,leissa
C++,6617837,danilcha
C++,31780593,yursha
C++,325092,DarthGandalf
C++,1827699,chehsunliu
C++,16160067,audiofanatic
,6649763,chaossss
,1683811,hehonghui
,11497762,desmond1121
,3822940,DroidWorkerLYF
,2371366,kevinyaoo
,4158061,MiJack
,3362795,shenyansycn
,1896907,jianghejie
